split,file,source_split,base_identity,sha256,width,height,boxes
val,glass1271_jpg.rf.a0e73be6b2e8e27bbd275c55a4ef4a94.jpg,train,glass1271,bc499c2aef5534fdcd74d6095e722eed3e1faf4eaa5bd91958655272a63a038c,416,416,3
train,glass1277_jpg.rf.22ffb222f7fb77949fcb283c05c2441e.jpg,train,glass1277,1c17f7402f79141f1b9dad09473ef47e7eccb4e15748dcb15aafd70ca5c121da,416,416,10
train,glass1281_jpg.rf.5351f2c81e5a1b31c603a9f9f5913417.jpg,train,glass1281,e719977ac4e7f7a84eb0362de7c8c8f84fe734d4cbd3f4156a372cbf8c8ce946,416,416,3
train,glass1284_jpg.rf.7a1fbc5ea9e6b1636c40a2bbd44f9105.jpg,train,glass1284,600ffc64dac68a507864acfaa0e201bd7a415237a7c79dba8ce3d89bf103c5c7,416,416,1
train,glass1286_jpg.rf.14c278ebc834a31039acaec55b153946.jpg,train,glass1286,49f621d93cb801e652462589ed984f7007a4b82738cdcd3634f2d88f448c7a93,416,416,2
train,glass1288_jpg.rf.a24163d9bd3b45e22b6c7a29c200ef34.jpg,train,glass1288,19ca224330121a50b57d64badaca8acf365089663fd8a3052d956662848cb93b,416,416,4
train,glass1293_jpg.rf.20784dc10b32676fda6987850b1b92b7.jpg,train,glass1293,6b28d00d907ebe56ada341d04d8790a7ee2dd1bd77fc3c0cd4b171665dfd085d,416,416,1
train,glass1296_jpg.rf.78fb03240d8a133e1bb64cd752fffdff.jpg,train,glass1296,b861479517919a9e7898d8be296ca7dc98dbeb0214378903893a270cd549081e,416,416,1
train,glass129_jpg.rf.78d20f46df4bdc05b033301154d6ff0c.jpg,train,glass129,d24304a7e093e42dee0dc92389d611917046dad83b6dade454099fa81d1c6d06,416,416,1
test,glass1301_jpg.rf.49254047260ced7658df23ba99100e01.jpg,train,glass1301,be70f6aab16b7529d876505cdc9fb76188e056948234d69796bd4e627065766b,416,416,2
train,glass1302_jpg.rf.32277da3581c9af5e38da99f1834bbba.jpg,train,glass1302,ab968fab0f7ab2b585ec682416e112e69a5b102a2a1778ab3fbf8584c55ee5f0,416,416,2
test,glass1306_jpg.rf.ef5a04ecc4cfe8aef63006f6b7a03a04.jpg,train,glass1306,d8f7642827b2b6f50e86650cc7c499e6e3bd3532ff356ff367d75df66e11b471,416,416,1
train,glass1307_jpg.rf.04f1d1ae755566eb8245b4aee0cb34b3.jpg,train,glass1307,6a4601a7abac6f1bcaaf0874d36376ba8738d2c88536f5542f03f590ca9b1e98,416,416,2
train,glass1308_jpg.rf.a6d7583020b9d616e0a440784eaf2395.jpg,train,glass1308,9cca6b08197471a503d3b56451173a7762af4c42ef880366e1d4190560263a22,416,416,1
train,glass1311_jpg.rf.c3cc5cbeafeeb82388f21040d7450dd7.jpg,train,glass1311,893752334ed3feaa21a5eaf6d451ef40098fc1b8cdb96dfe72d361d8a7c0416e,416,416,1
train,glass1317_jpg.rf.5d565ed0fca4839aea87b268f8adc358.jpg,train,glass1317,48b9fea28740ca13a256f1d5b16569a0907ae710e6032f934f07c58459c87df1,416,416,4
train,glass1321_jpg.rf.58f7ed9ee847be436633e2dd4eae05d9.jpg,train,glass1321,e967a967ec5265da35a995f769270957a587834ea3342a252ea9441600dd772e,416,416,3
train,glass1322_jpg.rf.ff0e6614a3a4189251eba51b1346bb5b.jpg,train,glass1322,41dbbb2f54a133fda63d013d56788d8beff2857634cc1fc8a5fde99af4d899c0,416,416,1
test,glass1323_jpg.rf.320283173aaa589b4411461395d770f2.jpg,train,glass1323,97ff60bc8bf8d1a16fe0a961f70b1cd83261ee7285216533cbe5bbbb22edbb9e,416,416,1
train,glass1329_jpg.rf.03ad507e5495a5bfc8e5505e95697430.jpg,train,glass1329,f8e6304829e1e4fbdfd9e51231ea31b1a6efca05693bff1d83d4d73ba325e7f5,416,416,3
train,glass1330_jpg.rf.2cbbcf2bab0f40ebd8a8e5a0fbff6262.jpg,train,glass1330,bd8b7e4c56682e6133243539edc7e89729bc7fcc8906866d6b644325c50196d2,416,416,1
train,glass1342_jpg.rf.cd087a565fb81ed3fdd9a6187b6b071a.jpg,train,glass1342,4246ca0fc8f2369d5ca06f3c4486845a3ac4bff11e9ad89d0b7577e871a5b278,416,416,1
train,glass1346_jpg.rf.5dba4eea7026398762b75ea6bd410dab.jpg,train,glass1346,4617dee5deddebd80fc778aa0a20a1744747d3c5bbebd2a1d9aaef5cc6221c40,416,416,1
train,glass1355_jpg.rf.28be300bf70b27dc216a4806caf6fedd.jpg,train,glass1355,6a0d391d240427bffb3343bcf7969d3e3ff716c0cb6dcb653d0c59f91211d1fe,416,416,1
train,glass1357_jpg.rf.5039be0d621423281e86209180e53fe2.jpg,train,glass1357,970e677fff086af785aeda0b1fe745af41cca35b9b0518aa07af86de169ccfbc,416,416,1
train,glass1360_jpg.rf.257e36e77b6ef8b41ac3c0e9d18442d0.jpg,train,glass1360,c4fd6def1880705e8d4807e08940c4b36bae3110127b0f0340f966519860db74,416,416,4
train,glass1364_jpg.rf.6a14408bc401b0b0814d6d1ba87128cc.jpg,train,glass1364,d8e354ac113ce47a2d3fd37919a94438b07e0d7e3d3467b8094b011947ca0b72,416,416,1
train,glass1366_jpg.rf.085773899ea00b73afd132081638c0a9.jpg,train,glass1366,9a6efabab1352321662ee377f0827e8228fc0a7235aebd5ca26201687c85ad56,416,416,1
train,glass1368_jpg.rf.4cbb357b8081d9d8bdf19ee71458ae02.jpg,train,glass1368,31d8f5e7323eb20ca76fc7a40f0d2d3374db76aaa5f3b5d6fb7a350dde65d8de,416,416,3
train,glass1370_jpg.rf.e2c22fb3fdf6fba9c3a3ec8e751b3e30.jpg,train,glass1370,e248b5a0ceec3f17867cf60b18539da3fff282296d5fc62db8ed196a69dbb692,416,416,1
train,glass1373_jpg.rf.01585e68ca68cfef0d88b7b857b8c2d1.jpg,train,glass1373,f1a15eaaf6cc06e509191569a0781ebca2956664f574d7c6f07932c8c3b5c2b3,416,416,1
train,glass1374_jpg.rf.d23e9e1d1a852883c969dff519bc2650.jpg,train,glass1374,3cc47096480df51aabf5b17381c6a16fd37f4afd30f70ab47ebb738a23b7076b,416,416,2
train,glass1375_jpg.rf.71f1ff7ca9e5a56784aa1baa63c725aa.jpg,train,glass1375,9542c0c42bb496ce61fae595aa1e2f2837684c9cce9a14d8156bae964fbafce2,416,416,1
train,glass1378_jpg.rf.f70e31e0b5b15d4b5837787ea2247d5a.jpg,train,glass1378,cfe53c947cf6da55ffa8fc241e6806e595fb20b51d563cb5348c0166c04a402f,416,416,5
train,glass1391_jpg.rf.35b11b41349e522ef94c4390c83fbdd0.jpg,train,glass1391,af98b5713f9e1db3b25572c7f4376670dae4779938654fbc6647ec08a89e345a,416,416,6
train,glass1392_jpg.rf.2c908267571e316cb33b15300bcb245a.jpg,train,glass1392,3c2a9744eee8c1f8f080c88cf0d8996846bbee9c6f8d7d26fffaf13ea2df7100,416,416,1
train,glass1400_jpg.rf.78af28ed4d3e4630e1d0fb75ed378461.jpg,train,glass1400,63b85bafee6d918f59d329cbb1ebec5286d758c9cf9ee6b0b40816f3a2754ca7,416,416,4
train,glass1403_jpg.rf.fdd5d31ab271c976352aad412e9c29bd.jpg,train,glass1403,377e6d99a3733c397e2caa08693857a1988cf9aec65ab3401093f90539e86798,416,416,1
train,glass1404_jpg.rf.c6421639baebdf76a2f9bd29c720aaf1.jpg,train,glass1404,1bd0a5def6caa7557d82e385d7c7ca9c8f6627dfee974390cd34a6bcd7a86b2d,416,416,4
train,glass1405_jpg.rf.702ab41d37d11eec50c3582c589bcdb6.jpg,train,glass1405,ceee98e4b2f2c790967981c96d00af35f57b4825aa488bdb8739c4825a2b44eb,416,416,1
train,glass1416_jpg.rf.40bf6b23e38670d67b915a6373f9f3f4.jpg,train,glass1416,a0d99962fcee57dc3ddb4b6e03eeb390343ff3e597b402e1800912b75221efce,416,416,2
train,glass1422_jpg.rf.684e2acbe4c64275f9f80f7b853bb9d0.jpg,train,glass1422,6f1faabc761a549267c775cdd0344860e0e4a39a3c94f253a3ef83eddec6ea36,416,416,1
val,glass1426_jpg.rf.b0337e1a3ad23b9f8117b2c3a928ff23.jpg,train,glass1426,57bd8c731ac5aa51acd8aec1b62e9bcfca4a533bf726ce466f6b3c5994074408,416,416,1
train,glass1427_jpg.rf.3b3ef25b73ee87d806c6b4be8764d6d9.jpg,train,glass1427,c728a61652abda09818beecd1efe3aeba43e2b262a7666bca95926df567687ca,416,416,2
val,glass1428_jpg.rf.d66f6301a22a8cf7f60c3fa5c17750ea.jpg,train,glass1428,da52e8fa353da086ac73d6d47863cc3f46d2969b4bd85f2e0af5465a89d150a9,416,416,4
val,glass1429_jpg.rf.733a1abad7d772631a43b487831be0c5.jpg,train,glass1429,96e5ebb0d7a2dd2e95e2eeabd0b4f621f8e5952d4d9fe0e15f2898decf9b01f8,416,416,2
train,glass1432_jpg.rf.ecc39a82e814647b52d27ebc147fccea.jpg,train,glass1432,9a6e79d69a4ef2b3c89bd6aee107e389078950d3fb8e54203f516d1309279040,416,416,1
test,glass1435_jpg.rf.d541383815cb7565b4300322d1a61579.jpg,train,glass1435,eddaa3853d8664488166a5df56e6b16455ca342904ea27b97ca61bf8a3230d2a,416,416,1
train,glass1437_jpg.rf.04e77c8f26f8c6624ece326122af075f.jpg,train,glass1437,6893e2ee62da9453ced5a6ec71778f7d88c73f7cd761d729269d9773ffe11b2b,416,416,1
train,glass1440_jpg.rf.2c7809181137da3e59190ad7782a7cef.jpg,train,glass1440,b30574fe6aeb22e1a3b5625e2a49590b43f267e0c151c0413bcd68d074046c30,416,416,1
train,glass1441_jpg.rf.4a1696fb4444a43f82443f397a6b559e.jpg,train,glass1441,4c8536d6afd1b24b0ab96c852748c076a2141fe11a91f199d393ec9115bfecf8,416,416,2
val,glass1442_jpg.rf.3d21c655dcc670c83f26e3d517592bc3.jpg,train,glass1442,d86694eefa4c14e768cff78a49ac6ae4bdffa46a302c84c4bbfafbb18ba00e91,416,416,1
train,glass1444_jpg.rf.69ef21104427ab176a3c28740f35bd41.jpg,train,glass1444,141941b91afff3d388ee16765d46a4ccbf443f7a62613e4999282f8428f230df,416,416,5
train,glass1446_jpg.rf.a25ab7c81b95d39ed412d2440ca1f4de.jpg,train,glass1446,486637499c1c6c7a679576accca6de964af9292e3f0693a007dc5289bb8bf831,416,416,1
train,glass1464_jpg.rf.ccf1cefa4a968ef224a9dba56496a377.jpg,train,glass1464,4c0f9ef0139b7dc927d0c1a00d53c48cc6ae7009e7654c3357293cb28db50cc0,416,416,1
train,glass1473_jpg.rf.d36c6a9462b6546d22979f55cbd2604f.jpg,train,glass1473,190b61ec27198688de0d06e004f40a9e43c20547b5d560d872b75df8d94c07d8,416,416,1
train,glass1480_jpg.rf.81d5765035863b0a02d2ce151b39c7d6.jpg,train,glass1480,b7ad567f11f86cf5160518f7544f1c2bfaa45bf70d0fb680d1f127d0f1469e77,416,416,1
val,glass1481_jpg.rf.e651973a394543dbc23152745ec7e7d1.jpg,train,glass1481,50adfa403af13e67c05849e1d951bb2d3cdb004070f438804d60db2772890be5,416,416,3
train,glass1500_jpg.rf.fb9d9986bf8f01e4f275c9c19fc00c3c.jpg,train,glass1500,7bbcb624b018207072e0263db9ccbc62a2fa39f41a3a89aaff97195cf9f1d77c,416,416,1
val,glass1502_jpg.rf.62862aab11b86af75c65dd8552ff4818.jpg,train,glass1502,9e36c39e84f1c5e05fd587fd0443270842a03175638a678c45ac9ae157e77ad8,416,416,1
train,glass1511_jpg.rf.55ea9527ab3fd604d6c2db6afaa6466d.jpg,train,glass1511,a846e87c04abac082ffe53bcc583c182461277b6924f89397f2c6831b0eeffc4,416,416,2
train,glass1524_jpg.rf.4aa8a24ebf7c1b9b9557e520bcb5eea3.jpg,train,glass1524,691fb6677a2fdf5611046e0860365388dff4b7dbf7c19868b2c4c338361de051,416,416,1
train,glass1527_jpg.rf.7a40a09a6b7d065c51b24068982e27c9.jpg,train,glass1527,39ccb2814122b1a4235ba421af313e38ec1f0d3bc74f716800114df75d4c5b47,416,416,2
train,glass153_jpg.rf.1e26782f7f0c6ab018c1bb388b4ae0ab.jpg,train,glass153,e67c9ec6ba4a578b9563d3ec00317c1a6c6ff8d79d06625c0e7d2fc591923d5a,416,416,1
train,glass1669_jpg.rf.687743358f2420259ee9716c746c9d60.jpg,train,glass1669,303b7a21f402518bc900b8e3ddbf662fd7ab4348cc27b7e038324578dbeda483,416,416,10
train,glass168_jpg.rf.bfc15a4795083047efd852a82516cffe.jpg,train,glass168,426a8aeb0bdeb96609faf56f5b984baa7d2866c227bffe2921282e4c122bf013,416,416,1
train,glass1735_jpg.rf.7cf0b7316f74ddea31df6aff5989dd60.jpg,train,glass1735,3d26bdcfac5312908aba323ed34fd8003b01ac59a9feb7d6d2a76be8624e1f64,416,416,6
test,glass1777_jpg.rf.f657ddb8fde060fa4fa54ffd957ff8f1.jpg,train,glass1777,0731048a61cc51b048a6459d35e7678147f4c1a700dfe883d3c9703b34ff0032,416,416,1
train,glass1797_jpg.rf.b8745eb15feb8870e77ce4cc63a15035.jpg,train,glass1797,701117a4e313cd611b5ec1931243fae26384868b952cfc8158f689d4a2861ee7,416,416,1
train,glass1802_jpg.rf.5e7ad91db6f359b5de672629f3d4e772.jpg,train,glass1802,9f25d8b8a4d0b50326e42f38cb7ae4e596705e7bb77052d507b57d686daba80f,416,416,2
train,glass1825_jpg.rf.20670082684ded251a4cf56359880d81.jpg,train,glass1825,c527d49793f0718b43625aa1035782279ffd50673094a6e95fb020bc972d86c3,416,416,1
train,glass1828_jpg.rf.56c5cce4e93aff4919b36611e414425c.jpg,train,glass1828,2d368e958d3935c2fea1447531d16cf01731bccd902613bc55643c0bcfda111c,416,416,1
train,glass1830_jpg.rf.57ee038730bc33f60af8b7385e27c8b0.jpg,train,glass1830,440201b8af6b02dd8165339095829944009ab135a578b416573d98392af7362d,416,416,1
train,glass1832_jpg.rf.e3a14ce89e4fbb05faa12dff2f858284.jpg,train,glass1832,90eabca49df7d0daceee2122780e793701dcd4ee5bab6120ef68c128c16bce9f,416,416,1
train,glass1834_jpg.rf.94972be95232b30e7555a3a4e62bf8f3.jpg,train,glass1834,12924c332a3564be1857fa3b47b418aac9dcffd25302f25a3942374241011640,416,416,5
train,glass1837_jpg.rf.af72e098dd011ea80cc28239e7697ce3.jpg,train,glass1837,3da49408e626b64ca85e8d972ae005b3ea4d080d94b25bab19f20564d0b91cbe,416,416,1
val,glass1838_jpg.rf.2b2c18924702d507b8c5863883c54044.jpg,train,glass1838,4a018975d24727d945d5fcd3148cfa965e0972f1558286806e4606fd5a399c28,416,416,5
train,glass1840_jpg.rf.f4c20936aaef073f2e0263ec014e0762.jpg,train,glass1840,1692962691f4c552561576f38a8c52c8830420cb36d4d3b0f663058c4320888d,416,416,1
train,glass1841_jpg.rf.073095946cecadb3084dcde557cad3ce.jpg,train,glass1841,7dcd4ebf402659009215af9046122169d4f3a29547532cbf52dd9e076d0074c2,416,416,1
train,glass1842_jpg.rf.deb083c4d4bb5a86987bf08095b6975a.jpg,train,glass1842,812178d689ff486c88417aed62de4caccb9d2eaea4c79da8bed2e253672e479c,416,416,2
train,glass1843_jpg.rf.3328d46d77190ef4d712a1ed67000366.jpg,train,glass1843,bd518c7f6ede960ffa43c31cd7f11da40902e17c38fd8963eb2da186987aa529,416,416,1
val,glass1848_jpg.rf.67d6c01139c7a5e3e8774fc26ed93cdd.jpg,train,glass1848,f5b8d73070e0b39ee57d828ef409c9d672145562f1d59d1c25cf9dc3577ab130,416,416,2
val,glass1849_jpg.rf.7b81254d8845d07c4aa0c307f97e3f0b.jpg,train,glass1849,852478cd768bf07b52e1623e456caf4be25441f8cdb3e82f430ae3c094808b75,416,416,5
train,glass1852_jpg.rf.9f9f7bd1cbaa6333fb156630dd6db463.jpg,train,glass1852,a7e34adcb196c786fafa3e1e39f849f4af059c03e40a581eec22bc0731e542fa,416,416,1
train,glass1857_jpg.rf.a6ff36177bd3f8cb545fec409e38a2ce.jpg,train,glass1857,88d4dd3714a573f388c4e3dbb2c680a6769af78bd3a28d5bafff1aafc8870348,416,416,3
train,glass1860_jpg.rf.25b2dae3a5258dc74e12a9b2ecc0140a.jpg,train,glass1860,ae1ecca145b9248b029331fa18194068e956a25415806171d9923fa5d693cf25,416,416,2
train,glass1863_jpg.rf.0665d682ae5cc58db54ba65c1a3ff277.jpg,train,glass1863,e03166429e0bd9a466808a88dc5206507fde6e07e345b96d94fa557b8be530dc,416,416,1
train,glass1864_jpg.rf.fb454350ef25932fcdb6e6df13595842.jpg,train,glass1864,71cb5d1c0ae0676163ef3aa0871e10dad6820f9131b6c09d84fcca8a7289f6e2,416,416,1
train,glass1869_jpg.rf.9f3334a13080d6f7c4ceae44697dc7db.jpg,train,glass1869,f246dbdecabdf00b784ca429d5699d7aca61ff3b89ece5afc678a44a83213fb2,416,416,1
train,glass1870_jpg.rf.671468bcc37dbec18f9b9a323f10fc96.jpg,train,glass1870,74b6436de4c43948bf2490d73f10ebd31d66ab917483d248d0b994e62ccb55c6,416,416,3
train,glass1871_jpg.rf.f830d4938851f8bfd5d0180ba82c4fc1.jpg,train,glass1871,e0e8374337fc12167d4f391f11e0470ad7277ab8c13fa32513964ad359792d4b,416,416,1
train,glass1872_jpg.rf.395b474fbeb38d275358bcb00897bc8c.jpg,train,glass1872,407b428f9bae4afdbc999d0bf95850ee08aaad05270c4f36820aced40b561b48,416,416,1
train,glass1874_jpg.rf.1da7ab34f1f5d5110e4aa2bd4f7dcb16.jpg,train,glass1874,ad6c0f30376099f3c94811ce019f73f03bc7b46baa7105d6bdfbf9e13d4a0f9a,416,416,14
test,glass1879_jpg.rf.a9706b6f9bf3e1e61d7d1ae160883e64.jpg,train,glass1879,c36dc6e3bd4284ee3b14c07e193f5148ee912d6901b6a34f93cc66f2f0e910cf,416,416,1
val,glass1880_jpg.rf.62f22a7dfb5b544d3640ddfbd00de9de.jpg,train,glass1880,6ef57b18e8c64614b997477d7eec67e6e300d955375c189998614a5ff5b0a4af,416,416,1
train,glass1884_jpg.rf.9c3ef664cd673798d34c8425477ee92c.jpg,train,glass1884,0d09d61e3e8a9ed5bb80e9c8b939546dd83229e104101de4018ce980a48d399c,416,416,1
train,glass1890_jpg.rf.46237bfba7d7bcaa43b16ae0e9593cd1.jpg,train,glass1890,c9225baf67f3e5b933a2a2869d188d274c4d503b767e052e2cbecc0047afc1e8,416,416,1
test,glass1893_jpg.rf.49560e316b544a4a60e6023e4c031b31.jpg,train,glass1893,03eca8f430886dfc93e7ad92bab507d45b5838b4266770080677fda18fb6edec,416,416,1
train,glass1898_jpg.rf.049276fd50a3459b977de47d5f076450.jpg,train,glass1898,fb4ba7a9415b2154d658ec617f68ed04a9650f137205d71f427154ac421c3071,416,416,6
train,glass18_jpg.rf.06d8f5117600e1e25e84f2350a1f590d.jpg,train,glass18,9ceb8492ca9850c331984e80059306490a541acd2396faa69568a73d140a957d,416,416,1
train,glass1901_jpg.rf.3e8e18a6bf35ce00b5a6634d0ccf9992.jpg,train,glass1901,49e5b1dc49ec2d2268103f3d241679e31d42bbcb9d6a2b565f1c2444b94736bb,416,416,6
train,glass1906_jpg.rf.2df5a2ac605b6ef6de6d968fc2a8267b.jpg,train,glass1906,c01798c027f9d06dc6db416e95577ae07a26a0a765c931b358a9e59fb89ee373,416,416,1
train,glass1907_jpg.rf.dbefc1f71691f25cbbd2e59e9d1a0f3f.jpg,train,glass1907,62fc33a87ffb8b86a960e6f038b1254721b7b40230aa39254b6f9860129456dd,416,416,1
train,glass1909_jpg.rf.c5dbe85eda6b0ff51f94562425f88b69.jpg,train,glass1909,5246dccbc9bc76586f984f55e18af28f9ca6f1f69a12e1ab8984d42818ed92ae,416,416,1
train,glass1912_jpg.rf.9b98a27e744c19b0557ecf43473e8b17.jpg,train,glass1912,fb4d119f8fdda219bc9aaf02dcd4d30171f433c4aeb56a1964a5ced4a1bb00ba,416,416,1
train,glass1915_jpg.rf.e6b4d105829c9573c1f82a62316b4ccf.jpg,train,glass1915,280b3559c40a42d411498534ad15c2bd319f140940011ca1f89a214ae0809e74,416,416,1
train,glass1926_jpg.rf.f22c419f9e17a7c79cee239a61bd177a.jpg,train,glass1926,cb41f66f6e8b9d6cd58085c82349242e678153faf1d9e139e94428516d7efbc3,416,416,1
train,glass1929_jpg.rf.bccff43406f68f470c2e9650bd6c4b30.jpg,train,glass1929,80437291afe1c4784b051275a7261e6c7b920d7cf50fef94e473f7aee9455b1a,416,416,1
train,glass1932_jpg.rf.64e7cc9595d16b78756c69f7634c9180.jpg,train,glass1932,e54910de97affc5b8f994c6798461044fcffb9425f3fe4dabffdec68c49970a2,416,416,9
train,glass1933_jpg.rf.60fee777067bbdb0a6b4a51b870bec76.jpg,train,glass1933,c1324b2ca124cd736f994be06270a12495e4f46210a5bf029c724edf30e767f2,416,416,3
train,glass1938_jpg.rf.6e2d2e7fbd0ebacb468af34a66e0e9a6.jpg,train,glass1938,78dca3645f046f06323682119224392f820cf7e3b6cea8db7680d28b7bf20486,416,416,1
val,glass1943_jpg.rf.83b1fb01b2a3853d80284e5fbb1d0feb.jpg,train,glass1943,26ba82fc7e70627c910331603ff74297783aa3b07f976c425cdd57d25e588cd5,416,416,1
train,glass1945_jpg.rf.97b91a2229061e1c08a995ef70642d0a.jpg,train,glass1945,59dd1b4ab8b2c1ecf75e92536c1adf11d00d02b8696eb940856bde57b90bdcbe,416,416,1
val,glass1946_jpg.rf.b70b5bb85b3bc9c2fb396244743c6668.jpg,train,glass1946,5f36d12cb737ac585d6a1b53a53f799be4e494cb0e9bc00c39238f9d9bdcc826,416,416,3
train,glass1950_jpg.rf.af4ed79263406e704e2d887214749d6f.jpg,train,glass1950,ec94ae8ab8a150eeb7ec37accfc66e199d0f8ba49d1b6be6be1a15026060bf08,416,416,1
train,glass2024_jpg.rf.b83cea82e9a66a6a6a89b2046e6f527e.jpg,train,glass2024,62bd23b86354fce490c9702ad6e82e3e15e87ecc26545ba029306b05b4a52418,416,416,5
train,glass2068_jpg.rf.ce1c7cfbd7741796ac37cf0b969b76bb.jpg,train,glass2068,925eb69351ba8a7ba03eb2f488362f86e1edc161ed4cead13e2932ccbcd68b9c,416,416,2
train,glass2069_jpg.rf.5057efdda19b00a75c86299d20900e94.jpg,train,glass2069,75aff6487a14dd9d7187441461ebed5416523456ad0f2008faa2df5d6716f58f,416,416,1
train,glass2079_jpg.rf.4dd7e67a64846a05e9a3bc9acc17d66a.jpg,train,glass2079,eb5fb8e45b1e6560e35146fc5ca7d736ba935c740ea518832feee0af1c8f34ef,416,416,2
train,glass2092_jpg.rf.dbbedb3100fafb41489142b1c85df81b.jpg,train,glass2092,130b4efa148e27d469d70d9b50a17f420f1b854b9751ef4b0cc35af6ad43ff32,416,416,1
train,glass2101_jpg.rf.735b2286a56cd383c8b81cf1d7a79b7f.jpg,train,glass2101,b4e833ea2096a2c2f31a5dd12cfd48c970f88a216555605569db692ab8a93c1f,416,416,2
test,glass2112_jpg.rf.e8cfc7e4db8621217bbe6cb1a50ef9d6.jpg,train,glass2112,45077249b61202c165fc29c124aae2f8cfec74a2e1fd380fbd9f2a0762de702d,416,416,1
train,glass2113_jpg.rf.99d1bc32113d8d9b56bfc2b827db8be2.jpg,train,glass2113,f06f2c9708f7c0b65356731e4baacb76ffbfd01c6d50c1012216d97b8d981474,416,416,1
test,glass2154_jpg.rf.97b1ef578f98b144c1394b877a9bf7be.jpg,train,glass2154,d622ae91b7107a5319cdb9f1d9267c51d374caeee2862ccb6afd81041fb45946,416,416,1
train,glass2224_jpg.rf.045e545566a4263222144a23765bf6df.jpg,train,glass2224,63c0edeb5305e211235ca6d320cbb1def756d2170550f0084a96b106fc70bf95,416,416,3
train,glass2263_jpg.rf.e5d925717b7744237ff145ef16f6ab5c.jpg,train,glass2263,8339caf32cabb8b90f29df665689fbe9e764853fb3649f545ed45242a3192cdc,416,416,1
train,glass2280_jpg.rf.0c136fc1e6c24612cfb7582899c99ff3.jpg,train,glass2280,157860763905c8caf2b20e2efa30ecbf9dc02d5985d264d8a414dc9fc7d96c93,416,416,1
train,glass2284_jpg.rf.8eec5ae8a97822ac97a213be50aebd1c.jpg,train,glass2284,e50e319794ab6387e33201f45288e8dcff8bb2ea1c7b5bae4b8401ce1684dcf5,416,416,1
train,glass2288_jpg.rf.c981a6cd0ce531a5988ddc6ef2614ca1.jpg,train,glass2288,fc7587b033deaa87805cac372ca48e8be8e733a6dfaf9a2fcbd39e90581c605d,416,416,1
train,glass2292_jpg.rf.8b888fb39d65298c7f9e2089240ace34.jpg,train,glass2292,536a268aa36fdd9a9cefac32be962f80f99f725eb628cfd020700ad0bfe82759,416,416,1
train,glass2295_jpg.rf.9b76c2291b53453936e1c255c6ee1a03.jpg,train,glass2295,00aaf7b9b7e8226f66ecbd2552042b2107ddff21f6709dff0b0a40ce76f64246,416,416,1
train,glass2313_jpg.rf.92c746e35b515ae46180a4793893d0de.jpg,train,glass2313,32d56213ed2535ecb7033f9adf04f56aea349a8e67343fc71b1c7b239f5f7e49,416,416,1
train,glass2335_jpg.rf.97fe6896a7bc0b5f6dc86bb0d7d98108.jpg,train,glass2335,4b38480a94024ef6eeb451d6bb5ea958a72296e3aae4d7bb3f28e6da5cf37597,416,416,1
train,glass2336_jpg.rf.36d8d0d9e36e05599e74ffc6ee2e9eb3.jpg,train,glass2336,e47bc913b084e0736640adc456bf406596a5537d6d3bb37f633b0601cbad7677,416,416,8
test,glass2347_jpg.rf.3ce77d9eb7cc2fd0a3b048b09d61c2f0.jpg,train,glass2347,14d914d8272617f86bb5c624e6cd9edfbf5acc44b7a413e01feb7d7f60daad92,416,416,1
train,glass2358_jpg.rf.54e9573221d8cd84a06e7086f802b038.jpg,train,glass2358,61c8e840dca326021b4d1b228732214dc8ad1f745d9cc032e7b4dc6e7f359f0f,416,416,3
train,glass2369_jpg.rf.8969bfe167bdb7ae3d2dab8009d63c85.jpg,train,glass2369,75f1b6a58b09a10dc2d6c503daf4ef66212073205802cbc83d5f653631aee15e,416,416,6
train,glass2378_jpg.rf.137d1db0beb551e4ace31cba85416543.jpg,train,glass2378,acce9384d81bd3db38eaab7e62e802bf0ae24c35f49b08f58193fa390f9e4cb3,416,416,1
train,glass2384_jpg.rf.4ba6ac3e553b33213bb30df4a7882851.jpg,train,glass2384,8a5a49c1db96097e27ae0f345a2a43e3247f8528f45b9807469b6f4a5d6c504f,416,416,8
train,glass2387_jpg.rf.e2efebf0c5ee555f3e02b89737b7199d.jpg,train,glass2387,46ff83c2121aff0f624924916bc3d5eff3ace4d84d1e6e714ad04bc9be223f80,416,416,6
train,glass2390_jpg.rf.70afb06ec8bae66315a2921fd42c9ba4.jpg,train,glass2390,53aaf8ebbf44b56ab18c3e59ce491b7d8040f955d5eb9965a577027f271f3b7a,416,416,1
train,glass2393_jpg.rf.9572a0534fd997085e5e9bc4b85b113c.jpg,train,glass2393,ceee227c4c59fc08a2a3b92a7981713c8627cc53d793bfd52b516c4094bdcde3,416,416,4
train,glass2396_jpg.rf.3511c6cfd67e9ecdb63bd08d5bb88f3d.jpg,train,glass2396,3801623c15f137a45feb05549e1de33e80fc2166e5be4d28462e71dbacaa763c,416,416,1
train,glass2401_jpg.rf.fc0166707f1a8c378a6a9dd8537e6cb3.jpg,train,glass2401,89242b867c63dbc509f87bf2bb0635fce11d982b357d7d4ba02fa7e2dc4a0d87,416,416,4
train,glass2409_jpg.rf.bf7e3ee2b8a548cf7b384d48e2f17867.jpg,train,glass2409,803a450ff6793d1d767870e999d7e95fe6f71df925b68abc266e0a03b90278b1,416,416,2
