crop_filename,source_image_id,source_image_path,source_split,target_class_id,target_class,original_bbox_norm,original_bbox_px,crop_window_px,crop_size_px,source_size_px,resulting_bbox_norm,original_rel_area,new_rel_area,area_gain,original_bucket,new_bucket,boxes_in_crop
crop_batch_10_000095_000_cigarette.jpg,batch_10_000095,data/raw/batch_10/000095.jpg,train,5,cigarette,"0.716557,0.174250,0.032895,0.013000","1277.0,671.0,60.0,52.0","1211,601,1403,793",192x192,1824x4000,"0.500000,0.500000,0.312502,0.270833",0.00042763,0.08463609,197.9,tiny,medium,1
crop_batch_10_000096_000_cup.jpg,batch_10_000096,data/raw/batch_10/000096.jpg,train,6,cup,"0.400167,0.423750,0.077667,0.047500","1084.0,1600.0,233.0,190.0","968,1462,1434,1928",466x466,3000x4000,"0.498929,0.500000,0.500002,0.407725",0.00368918,0.20386354,55.3,tiny,large,2
crop_batch_10_000096_002_cigarette.jpg,batch_10_000096,data/raw/batch_10/000096.jpg,train,5,cigarette,"0.753333,0.613875,0.019333,0.008750","2231.0,2438.0,58.0,35.0","2164,2360,2356,2552",192x192,3000x4000,"0.499995,0.497396,0.302078,0.182292",0.00016916,0.05506632,325.5,tiny,medium,1
crop_batch_10_000096_001_cigarette.jpg,batch_10_000096,data/raw/batch_10/000096.jpg,train,5,cigarette,"0.462500,0.419125,0.021667,0.006750","1355.0,1663.0,65.0,27.0","1292,1580,1484,1772",192x192,3000x4000,"0.497396,0.502604,0.338547,0.140625",0.00014625,0.04760815,325.5,tiny,small,1
crop_batch_10_000099_000_bag_wrapper.jpg,batch_10_000099,data/raw/batch_10/000099.jpg,train,0,bag_wrapper,"0.561952,0.551875,0.264254,0.096250","784.0,2015.0,482.0,385.0","543,1726,1507,2689",964x963,1824x4000,"0.500000,0.500000,0.499999,0.399792",0.02543445,0.19989587,7.9,small,medium,1
crop_batch_11_000000_001_carton.jpg,batch_11_000000,data/raw/batch_11/000000.jpg,train,4,carton,"0.718500,0.793860,0.034000,0.067982","2806.0,1386.0,136.0,124.0","2738,1312,3010,1584",272x272,4000x1824,"0.500000,0.500002,0.500000,0.455879",0.00231139,0.22793965,98.6,tiny,large,1
crop_batch_11_000006_003_carton.jpg,batch_11_000006,data/raw/batch_11/000006.jpg,train,4,carton,"0.726425,0.362750,0.142544,0.057000","1195.0,1337.0,260.0,228.0","1065,1191,1585,1711",520x520,1824x4000,"0.499998,0.500000,0.500000,0.438462",0.00812501,0.21923099,27.0,tiny,large,1
crop_batch_11_000010_001_carton.jpg,batch_11_000010,data/raw/batch_11/000010.jpg,train,4,carton,"0.309485,0.297625,0.168311,0.017750","411.0,1155.0,307.0,71.0","258,884,871,1497",613x613,1824x4000,"0.500001,0.500000,0.500814,0.115824",0.00298752,0.05800624,19.4,tiny,medium,2
crop_batch_11_000010_003_carton.jpg,batch_11_000010,data/raw/batch_11/000010.jpg,train,4,carton,"0.754112,0.288375,0.395285,0.055250","1015.0,1043.0,721.0,221.0","382,433,1824,1874",1442x1441,1824x4000,"0.688974,0.500000,0.500000,0.153366",0.0218395,0.07668284,3.5,small,medium,5
crop_batch_11_000013_000_carton.jpg,batch_11_000013,data/raw/batch_11/000013.jpg,train,4,carton,"0.083333,0.893500,0.165570,0.212500","1.0,3149.0,302.0,850.0","0,2450,1550,4000",1550x1550,1824x4000,"0.098064,0.725161,0.194839,0.548387",0.03518362,0.10684692,3.0,small,medium,1
crop_batch_11_000015_002_cigarette.jpg,batch_11_000015,data/raw/batch_11/000015.jpg,train,5,cigarette,"0.206963,0.313875,0.027961,0.006750","352.0,1242.0,51.0,27.0","282,1160,474,1352",192x192,1824x4000,"0.497399,0.497396,0.265629,0.140625",0.00018874,0.03735415,197.9,tiny,small,1
crop_batch_11_000015_000_cigarette.jpg,batch_11_000015,data/raw/batch_11/000015.jpg,train,5,cigarette,"0.640077,0.372000,0.011513,0.011500","1157.0,1465.0,21.0,46.0","1072,1392,1264,1584",192x192,1824x4000,"0.497398,0.500000,0.109374,0.239583",0.0001324,0.02620407,197.9,tiny,small,1
crop_batch_11_000019_000_bottle.jpg,batch_11_000019,data/raw/batch_11/000019.jpg,train,1,bottle,"0.486667,0.480151,0.077000,0.070012","2689.0,1780.6,462.0,280.0","2458,1459,3382,2383",924x924,6000x4000,"0.500002,0.499571,0.500000,0.303082",0.00539092,0.15154113,28.1,tiny,medium,2
crop_batch_11_000019_001_bottle_cap.jpg,batch_11_000019,data/raw/batch_11/000019.jpg,train,2,bottle_cap,"0.453250,0.493800,0.010833,0.025022","2687.0,1925.2,65.0,100.1","2619,1875,2820,2075",201x200,6000x4000,"0.500000,0.501000,0.323373,0.500440",0.00027106,0.16182885,597.0,tiny,medium,1
crop_batch_11_000023_000_bottle_cap.jpg,batch_11_000023,data/raw/batch_11/000023.jpg,train,2,bottle_cap,"0.419095,0.469530,0.085333,0.084250","2258.6,1709.6,512.0,337.0","2003,1366,3027,2390",1024x1024,6000x4000,"0.499580,0.500117,0.499998,0.329102",0.00718931,0.16455014,22.9,tiny,medium,1
crop_batch_11_000024_000_bottle_cap.jpg,batch_11_000024,data/raw/batch_11/000024.jpg,train,2,bottle_cap,"0.546083,0.489278,0.057833,0.062194","3103.0,1832.7,347.0,248.8","2930,1610,3623,2304",693x694,6000x4000,"0.499997,0.500161,0.500719,0.358467",0.00359687,0.17949103,49.9,tiny,medium,1
crop_batch_11_000026_001_bottle_cap.jpg,batch_11_000026,data/raw/batch_11/000026.jpg,train,2,bottle_cap,"0.552333,0.587177,0.047667,0.068427","3171.0,2211.9,286.0,273.7","3028,2063,3600,2635",572x572,6000x4000,"0.499997,0.499490,0.500003,0.478510",0.00326171,0.23925692,73.4,tiny,large,1
crop_batch_11_000026_002_straw.jpg,batch_11_000026,data/raw/batch_11/000026.jpg,train,7,straw,"0.523417,0.394866,0.161500,0.119623","2656.0,1340.2,969.0,478.5","2172,610,4110,2548",1938x1938,6000x4000,"0.499743,0.500239,0.500000,0.246900",0.01931911,0.12344995,6.4,small,medium,3
crop_batch_11_000026_000_bottle.jpg,batch_11_000026,data/raw/batch_11/000026.jpg,train,1,bottle,"0.492917,0.489065,0.166167,0.264147","2459.0,1428.0,997.0,1056.6","1901,900,4014,3013",2113x2113,6000x4000,"0.500001,0.499886,0.471842,0.500042",0.04389251,0.23594062,5.4,small,large,3
crop_batch_11_000030_000_bag_wrapper.jpg,batch_11_000030,data/prepared_run_002/images/train/batch_11_000030.jpg,train,0,bag_wrapper,"0.591731,0.616764,0.253230,0.058140","1080.0,2426.0,588.0,240.0","786,1958,1962,3134",1176x1176,2322x4128,"0.499999,0.500002,0.500000,0.204083",0.01472279,0.10204164,6.9,small,medium,1
crop_batch_11_000031_000_carton.jpg,batch_11_000031,data/prepared_run_002/images/train/batch_11_000031.jpg,train,4,carton,"0.511628,0.570615,0.297158,0.131541","843.0,2084.0,690.0,543.0","498,1665,1878,3045",1380x1380,2322x4128,"0.500000,0.500361,0.500001,0.393479",0.03908846,0.19673983,5.0,small,medium,1
crop_batch_11_000032_000_bag_wrapper.jpg,batch_11_000032,data/prepared_run_002/images/train/batch_11_000032.jpg,train,0,bag_wrapper,"0.558355,0.352834,0.205426,0.170785","1058.0,1104.0,477.0,705.0","591,751,2002,2161",1411x1410,2322x4128,"0.500000,0.500354,0.338058,0.500000",0.03508368,0.16902888,4.8,small,medium,1
crop_batch_11_000038_000_cup.jpg,batch_11_000038,data/raw/batch_11/000038.jpg,train,6,cup,"0.530209,0.531724,0.126972,0.056085","1616.3,2326.0,439.7,259.0","1396,2016,2276,2895",880x879,3463x4618,"0.500129,0.500002,0.499664,0.294654",0.00712122,0.14722771,20.7,tiny,medium,1
crop_batch_11_000041_000_can.jpg,batch_11_000041,data/prepared_run_002/images/train/batch_11_000041.jpg,train,3,can,"0.444779,0.500541,0.095478,0.088566","1374.9,2107.0,330.6,409.0","1131,1903,1949,2720",818x817,3463x4618,"0.500330,0.499998,0.404206,0.500609",0.0084561,0.20234916,23.9,tiny,large,1
crop_batch_11_000042_000_cup.jpg,batch_11_000042,data/prepared_run_002/images/train/batch_11_000042.jpg,train,6,cup,"0.547162,0.612884,0.114970,0.106323","1695.8,2584.8,398.1,491.0","1404,2339,2386,3321",982x982,3463x4618,"0.499819,0.500304,0.405439,0.500000",0.01222396,0.20271935,16.6,small,large,1
crop_batch_11_000043_000_bag_wrapper.jpg,batch_11_000043,data/raw/batch_11/000043.jpg,train,0,bag_wrapper,"0.534776,0.593870,0.114423,0.086779","1490.0,2290.0,357.0,361.0","1308,2109,2030,2831",722x722,3120x4160,"0.499309,0.500691,0.494460,0.500001",0.00992951,0.24723019,24.9,tiny,large,1
crop_batch_11_000044_002_bag_wrapper.jpg,batch_11_000044,data/raw/batch_11/000044.jpg,train,0,bag_wrapper,"0.487019,0.476803,0.127244,0.062260","1321.0,1854.0,397.0,259.0","1122,1586,1917,2381",795x795,3120x4160,"0.499999,0.500001,0.499373,0.325788",0.00792221,0.16268971,20.5,tiny,medium,2
crop_batch_11_000044_001_bag_wrapper.jpg,batch_11_000044,data/raw/batch_11/000044.jpg,train,0,bag_wrapper,"0.342949,0.540625,0.105128,0.063462","906.0,2117.0,328.0,264.0","742,1921,1398,2577",656x656,3120x4160,"0.500001,0.500000,0.499999,0.402442",0.00667163,0.20122058,30.2,tiny,large,1
crop_batch_11_000045_000_bag_wrapper.jpg,batch_11_000045,data/raw/batch_11/000045.jpg,train,0,bag_wrapper,"0.475481,0.483173,0.116346,0.099038","1302.0,1804.0,363.0,412.0","1072,1598,1895,2422",823x824,3120x4160,"0.500001,0.500000,0.441069,0.499998",0.01152268,0.22053331,19.1,small,large,1
crop_batch_11_000046_000_cup.jpg,batch_11_000046,data/raw/batch_11/000046.jpg,train,6,cup,"0.153501,0.732422,0.143229,0.106337","283.0,3130.0,495.0,490.0","36,2880,1025,3870",989x990,3456x4608,"0.499999,0.500001,0.500505,0.494950",0.01523054,0.24772514,16.3,small,large,1
crop_batch_11_000046_001_bag_wrapper.jpg,batch_11_000046,data/raw/batch_11/000046.jpg,train,0,bag_wrapper,"0.536603,0.282335,0.068576,0.075087","1736.0,1128.0,237.0,346.0","1508,955,2201,1647",693x692,3456x4608,"0.500000,0.500000,0.341989,0.500001",0.00514917,0.17099514,33.2,tiny,medium,1
crop_batch_11_000047_000_bag_wrapper.jpg,batch_11_000047,data/raw/batch_11/000047.jpg,train,0,bag_wrapper,"0.459028,0.585938,0.168750,0.184375","1133.0,1990.8,510.3,743.4","645,1619,2132,3106",1487x1487,3024x4032,"0.499731,0.500001,0.343174,0.499933",0.03111328,0.17156401,5.5,small,medium,1
crop_batch_11_000051_000_bag_wrapper.jpg,batch_11_000051,data/raw/batch_11/000051.jpg,train,0,bag_wrapper,"0.388393,0.426753,0.158730,0.234458","1246.0,936.0,640.0,709.0","857,582,2275,2000",1418x1418,4032x3024,"0.500000,0.499648,0.451339,0.500001",0.03721552,0.22567005,6.1,small,large,1
crop_batch_11_000054_000_carton.jpg,batch_11_000054,data/raw/batch_11/000054.jpg,train,4,carton,"0.654762,0.110243,0.226190,0.088046","1638.0,267.0,684.0,355.0","1296,0,2664,1368",1368x1368,3024x4032,"0.500000,0.324927,0.499999,0.259504",0.01991512,0.12975173,6.5,small,medium,1
crop_batch_11_000057_000_bottle_cap.jpg,batch_11_000057,data/raw/batch_11/000057.jpg,train,2,bottle_cap,"0.517301,0.605760,0.253818,0.195121","1180.5,2049.1,767.5,786.7","778,1656,2351,3229",1573x1573,3024x4032,"0.499884,0.499952,0.487950,0.500145",0.04952522,0.24404578,4.9,small,large,1
crop_batch_11_000059_000_bag_wrapper.jpg,batch_11_000059,data/raw/batch_11/000059.jpg,train,0,bag_wrapper,"0.717427,0.437996,0.048611,0.061012","2096.0,1643.0,147.0,246.0","1923,1520,2415,2012",492x492,3024x4032,"0.501015,0.500000,0.298780,0.500001",0.00296585,0.14939014,50.4,tiny,medium,1
crop_batch_11_000063_002_bag_wrapper.jpg,batch_11_000063,data/raw/batch_11/000063.jpg,train,0,bag_wrapper,"0.531746,0.359127,0.039021,0.047619","1549.0,1352.0,118.0,192.0","1416,1256,1800,1640",384x384,3024x4032,"0.500000,0.500000,0.307290,0.499999",0.00185814,0.15364503,82.7,tiny,medium,1
crop_batch_11_000063_000_bag_wrapper.jpg,batch_11_000063,data/raw/batch_11/000063.jpg,train,0,bag_wrapper,"0.571263,0.766989,0.253638,0.127728","1344.0,2835.0,767.0,515.0","960,2325,2495,3860",1535x1535,3024x4032,"0.500000,0.500000,0.499675,0.335504",0.03239667,0.16764322,5.2,small,medium,2
crop_batch_11_000066_000_bag_wrapper.jpg,batch_11_000066,data/raw/batch_11/000066.jpg,train,0,bag_wrapper,"0.496197,0.520337,0.325728,0.144841","1008.0,1806.0,985.0,584.0","515,1113,2486,3083",1971x1970,3024x4032,"0.500000,0.499999,0.499747,0.296446",0.04717877,0.14814809,3.1,small,medium,1
crop_batch_11_000067_001_straw.jpg,batch_11_000067,data/raw/batch_11/000067.jpg,train,7,straw,"0.474537,0.486855,0.028439,0.026786","1392.0,1909.0,86.0,108.0","1327,1855,1543,2071",216x216,3024x4032,"0.499999,0.499997,0.398146,0.500005",0.00076177,0.19907512,261.3,tiny,medium,1
crop_batch_11_000067_000_carton.jpg,batch_11_000067,data/raw/batch_11/000067.jpg,train,4,carton,"0.467593,0.593626,0.166667,0.200149","1162.0,1990.0,504.0,807.0","607,1586,2221,3201",1614x1615,3024x4032,"0.500001,0.500000,0.312268,0.499691",0.03335823,0.15603761,4.7,small,medium,2
crop_batch_11_000070_000_bottle.jpg,batch_11_000070,data/raw/batch_11/000070.jpg,train,1,bottle,"0.509755,0.510541,0.379960,0.087550","967.0,1882.0,1149.0,353.0","393,910,2690,3208",2297x2298,3024x4032,"0.500000,0.499783,0.500217,0.153613",0.0332655,0.07683964,2.3,small,medium,2
crop_batch_11_000070_001_bottle_cap.jpg,batch_11_000070,data/raw/batch_11/000070.jpg,train,2,bottle_cap,"0.692130,0.504712,0.016534,0.024802","2068.0,1985.0,50.0,100.0","1993,1935,2193,2135",200x200,3024x4032,"0.500006,0.499994,0.249994,0.500008",0.00041008,0.12499912,304.8,tiny,medium,1
crop_batch_11_000071_001_bag_wrapper.jpg,batch_11_000071,data/raw/batch_11/000071.jpg,train,0,bag_wrapper,"0.440807,0.396329,0.020503,0.019841","1302.0,1558.0,62.0,80.0","1237,1502,1429,1694",192x192,3024x4032,"0.500002,0.499992,0.322922,0.416661",0.0004068,0.13454911,330.8,tiny,medium,1
crop_batch_11_000071_003_bag_wrapper.jpg,batch_11_000071,data/raw/batch_11/000071.jpg,train,0,bag_wrapper,"0.214451,0.435392,0.220569,0.085565","315.0,1583.0,667.0,345.0","0,1088,1334,2423",1334x1335,3024x4032,"0.486132,0.500000,0.500000,0.258426",0.01887299,0.12921289,6.8,small,medium,4
crop_batch_11_000075_002_bag_wrapper.jpg,batch_11_000075,data/raw/batch_11/000075.jpg,train,0,bag_wrapper,"0.718750,0.909970,0.112765,0.133433","2003.0,3400.0,341.0,538.0","1635,2956,2712,4032",1077x1076,3024x4032,"0.500000,0.662639,0.316622,0.500002",0.01504657,0.1583113,10.5,small,medium,1
crop_batch_11_000075_001_bottle_cap.jpg,batch_11_000075,data/raw/batch_11/000075.jpg,train,2,bottle_cap,"0.478671,0.530258,0.029431,0.025298","1403.0,2087.0,89.0,102.0","1345,2036,1550,2240",205x204,3024x4032,"0.500005,0.500001,0.434143,0.500008",0.00074455,0.21707484,291.6,tiny,large,1
crop_batch_11_000075_000_bottle.jpg,batch_11_000075,data/raw/batch_11/000075.jpg,train,1,bottle,"0.559524,0.480531,0.192460,0.124752","1401.0,1686.0,582.0,503.0","1110,1356,2274,2520",1164x1164,3024x4032,"0.500000,0.499571,0.499999,0.432131",0.02400977,0.21606496,9.0,small,large,2
crop_batch_11_000079_000_bag_wrapper.jpg,batch_11_000079,data/raw/batch_11/000079.jpg,train,0,bag_wrapper,"0.137029,0.672784,0.169395,0.117394","211.0,1857.0,683.0,355.0","0,1351,1366,2717",1366x1366,4032x3024,"0.404466,0.500365,0.500000,0.259882",0.01988596,0.12994136,6.5,small,medium,1
crop_batch_11_000080_000_bag_wrapper.jpg,batch_11_000080,data/raw/batch_11/000080.jpg,train,0,bag_wrapper,"0.242725,0.449529,0.171296,0.103423","475.0,1604.0,518.0,417.0","216,1295,1252,2331",1036x1036,3024x4032,"0.500000,0.499518,0.499999,0.402511",0.01771595,0.20125522,11.4,small,large,1
crop_batch_11_000082_002_bag_wrapper.jpg,batch_11_000082,data/raw/batch_11/000082.jpg,train,0,bag_wrapper,"0.656581,0.030506,0.385913,0.061012","1402.0,0.0,1167.0,246.0","690,0,3024,2334",2334x2334,3024x4032,"0.555056,0.052699,0.500000,0.105399",0.02354532,0.05269935,2.2,small,medium,3
crop_batch_11_000082_000_bag_wrapper.jpg,batch_11_000082,data/raw/batch_11/000082.jpg,train,0,bag_wrapper,"0.589782,0.556548,0.185516,0.133929","1503.0,1974.0,561.0,540.0","1223,1683,2345,2805",1122x1122,3024x4032,"0.499555,0.500001,0.500000,0.481285",0.02484597,0.24064265,9.7,small,large,1
crop_batch_11_000086_000_bag_wrapper.jpg,batch_11_000086,data/raw/batch_11/000086.jpg,train,0,bag_wrapper,"0.466104,0.711558,0.249008,0.179563","1033.0,2507.0,753.0,724.0","656,2116,2162,3622",1506x1506,3024x4032,"0.500331,0.500001,0.500000,0.480742",0.04471262,0.24037125,5.4,small,large,1
crop_batch_11_000088_000_cup.jpg,batch_11_000088,data/raw/batch_11/000088.jpg,train,6,cup,"0.438301,0.452524,0.087179,0.059375","1231.5,1759.0,272.0,247.0","1096,1611,1639,2154",543x543,3120x4160,"0.499998,0.500000,0.500918,0.454880",0.00517625,0.22785773,44.0,tiny,large,1
crop_batch_11_000090_001_cigarette.jpg,batch_11_000090,data/raw/batch_11/000090.jpg,train,5,cigarette,"0.105086,0.406454,0.039216,0.080065","279.0,897.0,128.0,196.0","147,799,539,1191",392x392,3264x2448,"0.500002,0.499998,0.326533,0.499998",0.00313983,0.16326588,52.0,tiny,medium,1
crop_batch_11_000093_000_bottle_cap.jpg,batch_11_000093,data/raw/batch_11/000093.jpg,train,2,bottle_cap,"0.612898,0.518587,0.025429,0.034722","1959.0,1227.0,83.0,85.0","1904,1174,2096,1366",192x192,3264x2448,"0.502599,0.497401,0.432293,0.442705",0.00088295,0.19137849,216.7,tiny,medium,1
crop_batch_11_000095_002_bag_wrapper.jpg,batch_11_000095,data/prepared_run_002/images/train/batch_11_000095.jpg,train,0,bag_wrapper,"0.752008,0.528709,0.105087,0.018261","2090.0,2760.0,314.0,97.0","1933,2495,2561,3123",628x628,2988x5312,"0.500000,0.499207,0.500000,0.154462",0.00191899,0.07723122,40.2,tiny,medium,1
crop_batch_11_000095_001_bottle_cap.jpg,batch_11_000095,data/prepared_run_002/images/train/batch_11_000095.jpg,train,2,bottle_cap,"0.631861,0.617282,0.056225,0.012425","1804.0,3246.0,168.0,66.0","1720,3111,2056,3447",336x336,2988x5312,"0.500002,0.500006,0.500001,0.196433",0.0006986,0.09821684,140.6,tiny,medium,1
crop_batch_11_000095_000_bottle.jpg,batch_11_000095,data/prepared_run_002/images/train/batch_11_000095.jpg,train,1,bottle,"0.617135,0.532285,0.123159,0.182794","1660.0,2342.0,368.0,971.0","873,1856,2815,3798",1942x1942,2988x5312,"0.500000,0.500256,0.189495,0.500001",0.02251273,0.09474762,4.2,small,medium,3
crop_batch_11_000096_000_carton.jpg,batch_11_000096,data/prepared_run_002/images/train/batch_11_000096.jpg,train,4,carton,"0.564377,0.567641,0.119478,0.071724","1507.9,2824.8,357.0,381.0","1305,2634,2067,3396",762x762,2988x5312,"0.500470,0.500406,0.468504,0.499997",0.00856944,0.23425084,27.3,tiny,large,2
crop_batch_11_000096_001_straw.jpg,batch_11_000096,data/prepared_run_002/images/train/batch_11_000096.jpg,train,7,straw,"0.501841,0.542895,0.036479,0.004895","1445.0,2870.9,109.0,26.0","1391,2775,1609,2993",218x218,2988x5312,"0.497711,0.499350,0.499997,0.119276",0.00017856,0.05963776,334.0,tiny,medium,1
crop_batch_11_000096_002_cigarette.jpg,batch_11_000096,data/prepared_run_002/images/train/batch_11_000096.jpg,train,5,cigarette,"0.327708,0.629962,0.035475,0.009601","926.2,3320.9,106.0,51.0","873,3240,1085,3452",212x212,2988x5312,"0.500903,0.501689,0.499997,0.240568",0.0003406,0.12028343,353.2,tiny,medium,1
crop_batch_11_000096_003_cigarette.jpg,batch_11_000096,data/prepared_run_002/images/train/batch_11_000096.jpg,train,5,cigarette,"0.534168,0.661100,0.026104,0.012801","1557.1,3477.8,78.0,68.0","1500,3416,1692,3608",192x192,2988x5312,"0.500490,0.498767,0.406243,0.354161",0.00033416,0.1438756,430.6,tiny,medium,1
crop_batch_11_000097_000_carton.jpg,batch_11_000097,data/prepared_run_002/images/train/batch_11_000097.jpg,train,4,carton,"0.526256,0.466738,0.092704,0.041604","1434.0,2368.8,277.0,221.0","1295,2202,1849,2756",554x554,2988x5312,"0.500818,0.500564,0.499999,0.398918",0.00385686,0.19945857,51.7,tiny,medium,2
crop_batch_11_000097_001_straw.jpg,batch_11_000097,data/prepared_run_002/images/train/batch_11_000097.jpg,train,7,straw,"0.486908,0.484079,0.009036,0.015813","1441.4,2529.4,27.0,84.0","1359,2475,1551,2667",192x192,2988x5312,"0.499381,0.502227,0.140623,0.437493",0.00014289,0.06152147,430.6,tiny,medium,1
crop_batch_11_000097_007_cigarette.jpg,batch_11_000097,data/prepared_run_002/images/train/batch_11_000097.jpg,train,5,cigarette,"0.026941,0.729480,0.013722,0.014307","60.0,3837.0,41.0,76.0","0,3779,192,3971",192x192,2988x5312,"0.419269,0.499988,0.213549,0.395827",0.00019632,0.08452831,430.6,tiny,medium,1
crop_batch_11_000097_002_cigarette.jpg,batch_11_000097,data/prepared_run_002/images/train/batch_11_000097.jpg,train,5,cigarette,"0.972557,0.779085,0.025435,0.009224","2868.0,4114.0,76.0,49.0","2796,4042,2988,4234",192x192,2988x5312,"0.572918,0.502602,0.395832,0.255197",0.00023461,0.10101532,430.6,tiny,medium,1
crop_batch_11_000098_001_cigarette.jpg,batch_11_000098,data/prepared_run_002/images/train/batch_11_000098.jpg,train,5,cigarette,"0.285643,0.210843,0.021084,0.017696","822.0,1073.0,63.0,94.0","758,1024,950,1216",192x192,2988x5312,"0.497403,0.499990,0.328120,0.489589",0.0003731,0.16064393,430.6,tiny,medium,1
crop_batch_11_000098_000_bottle.jpg,batch_11_000098,data/prepared_run_002/images/train/batch_11_000098.jpg,train,1,bottle,"0.566432,0.410674,0.326975,0.106363","1204.0,1899.0,977.0,565.0","715,1204,2670,3159",1955x1955,2988x5312,"0.499999,0.500000,0.499745,0.289003",0.03477804,0.14442762,4.2,small,medium,1
crop_batch_11_000099_001_bottle_cap.jpg,batch_11_000099,data/prepared_run_002/images/train/batch_11_000099.jpg,train,2,bottle_cap,"0.509036,0.540569,0.024766,0.013742","1484.0,2835.0,74.0,73.0","1425,2776,1617,2968",192x192,2988x5312,"0.499998,0.497409,0.385421,0.380195",0.00034033,0.14653522,430.6,tiny,medium,1
crop_batch_11_000099_000_bottle.jpg,batch_11_000099,data/prepared_run_002/images/train/batch_11_000099.jpg,train,1,bottle,"0.560576,0.506777,0.128514,0.081702","1483.0,2475.0,384.0,434.0","1241,2258,2109,3126",868x868,2988x5312,"0.500001,0.499999,0.442396,0.500001",0.01049985,0.22119858,21.1,small,large,2
crop_batch_12_000000_000_bottle.jpg,batch_12_000000,data/prepared_run_002/images/train/batch_12_000000.jpg,train,1,bottle,"0.489020,0.571361,0.093708,0.039345","1321.2,2930.6,280.0,209.0","1181,2755,1741,3315",560x560,2988x5312,"0.500342,0.500124,0.499999,0.373215",0.00368694,0.18660738,50.6,tiny,medium,2
